Mode XML Parameters
ACO
maxNumIterations	35
pheromonesEvaporationRate	0.65
alpha	0.85
beta	0.85
numberOfAnts	15
GA
geneType	Simple
maxNumIterations	1
eliteNumber	0
mutationRate	0
crossoverRate	0
EVA
acoImportance	1
agImportance	0
Maze	dimension	col	#	#ok	#no	avg ok
maze180_15_0.mz	180	15	0	0	100	NaN
maze180_15_1.mz	180	15	1	22	78	9.363636363636363
maze180_15_2.mz	180	15	2	5	95	13.6
maze180_15_3.mz	180	15	3	91	9	2.2967032967032965
maze180_15_4.mz	180	15	4	7	93	13.571428571428571
maze180_15_5.mz	180	15	5	65	35	8.8
maze180_15_6.mz	180	15	6	22	78	8.772727272727273
maze180_15_7.mz	180	15	7	58	42	8.086206896551724
maze180_15_8.mz	180	15	8	96	4	1.3541666666666667
maze180_15_9.mz	180	15	9	73	27	7.4520547945205475
maze180_20_0.mz	180	20	0	13	87	16.0
maze180_20_1.mz	180	20	1	5	95	11.2
maze180_20_2.mz	180	20	2	3	97	8.0
maze180_20_3.mz	180	20	3	1	99	10.0
maze180_20_4.mz	180	20	4	5	95	15.2
maze180_20_5.mz	180	20	5	31	69	11.096774193548388
maze180_20_6.mz	180	20	6	74	26	6.9324324324324325
maze180_20_7.mz	180	20	7	1	99	2.0
maze180_20_8.mz	180	20	8	1	99	25.0
maze180_20_9.mz	180	20	9	13	87	12.23076923076923
maze190_5_0.mz	190	5	0	2	98	7.0
maze190_5_1.mz	190	5	1	54	46	10.185185185185185
maze190_5_2.mz	190	5	2	10	90	13.6
maze190_5_3.mz	190	5	3	21	79	14.666666666666666
maze190_5_4.mz	190	5	4	16	84	12.875
maze190_5_5.mz	190	5	5	27	73	12.444444444444445
maze190_5_6.mz	190	5	6	24	76	14.125
maze190_5_7.mz	190	5	7	5	95	13.2
maze190_5_8.mz	190	5	8	0	100	NaN
maze190_5_9.mz	190	5	9	43	57	9.55813953488372
maze190_10_0.mz	190	10	0	63	37	6.603174603174603
maze190_10_1.mz	190	10	1	70	30	6.9
maze190_10_2.mz	190	10	2	13	87	14.076923076923077
maze190_10_3.mz	190	10	3	59	41	6.864406779661017
maze190_10_4.mz	190	10	4	1	99	13.0
maze190_10_5.mz	190	10	5	42	58	10.738095238095237
maze190_10_6.mz	190	10	6	3	97	21.333333333333332
maze190_10_7.mz	190	10	7	97	3	1.0515463917525774
maze190_10_8.mz	190	10	8	0	100	NaN
maze190_10_9.mz	190	10	9	17	83	10.352941176470589
maze200_5_0.mz	200	5	0	0	100	NaN
maze200_5_1.mz	200	5	1	4	96	7.0
maze200_5_2.mz	200	5	2	3	97	20.0
maze200_5_3.mz	200	5	3	60	40	5.1
maze200_5_4.mz	200	5	4	4	96	25.25
maze200_5_5.mz	200	5	5	0	100	NaN
maze200_5_6.mz	200	5	6	30	70	11.333333333333334
maze200_5_7.mz	200	5	7	3	97	13.333333333333334
maze200_5_8.mz	200	5	8	0	100	NaN
maze200_5_9.mz	200	5	9	0	100	NaN
maze200_10_0.mz	200	10	0	21	79	15.142857142857142
maze200_10_1.mz	200	10	1	85	15	4.705882352941177
maze200_10_2.mz	200	10	2	14	86	15.0
maze200_10_3.mz	200	10	3	76	24	4.881578947368421
maze200_10_4.mz	200	10	4	72	28	6.652777777777778
maze200_10_5.mz	200	10	5	0	100	NaN
maze200_10_6.mz	200	10	6	78	22	5.987179487179487
maze200_10_7.mz	200	10	7	3	97	18.0
maze200_10_8.mz	200	10	8	54	46	9.425925925925926
maze200_10_9.mz	200	10	9	68	32	9.044117647058824
maze200_20_0.mz	200	20	0	15	85	14.866666666666667
maze200_20_1.mz	200	20	1	41	59	10.487804878048781
maze200_20_2.mz	200	20	2	38	62	12.31578947368421
maze200_20_3.mz	200	20	3	9	91	10.444444444444445
maze200_20_4.mz	200	20	4	52	48	10.961538461538462
maze200_20_5.mz	200	20	5	9	91	16.0
maze200_20_6.mz	200	20	6	77	23	4.428571428571429
maze200_20_7.mz	200	20	7	30	70	11.1
maze200_20_8.mz	200	20	8	1	99	4.0
maze200_20_9.mz	200	20	9	13	87	10.153846153846153
maze210_5_0.mz	210	5	0	0	100	NaN
maze210_5_1.mz	210	5	1	32	68	10.0
maze210_5_2.mz	210	5	2	15	85	16.533333333333335
maze210_5_3.mz	210	5	3	9	91	20.444444444444443
maze210_5_4.mz	210	5	4	0	100	NaN
maze210_5_5.mz	210	5	5	0	100	NaN
maze210_5_6.mz	210	5	6	1	99	4.0
maze210_5_7.mz	210	5	7	0	100	NaN
maze210_5_8.mz	210	5	8	52	48	8.173076923076923
maze210_5_9.mz	210	5	9	4	96	9.0
maze210_10_0.mz	210	10	0	35	65	12.257142857142858
maze210_10_1.mz	210	10	1	65	35	8.953846153846154
maze210_10_2.mz	210	10	2	20	80	12.5
maze210_10_3.mz	210	10	3	25	75	13.32
maze210_10_4.mz	210	10	4	20	80	12.7
maze210_10_5.mz	210	10	5	3	97	17.666666666666668
maze210_10_6.mz	210	10	6	23	77	10.695652173913043
maze210_10_7.mz	210	10	7	58	42	9.051724137931034
maze210_10_8.mz	210	10	8	6	94	16.5
maze210_10_9.mz	210	10	9	40	60	9.5
maze210_15_0.mz	210	15	0	5	95	14.0
maze210_15_1.mz	210	15	1	5	95	13.6
maze210_15_2.mz	210	15	2	49	51	8.204081632653061
maze210_15_3.mz	210	15	3	21	79	15.619047619047619
maze210_15_4.mz	210	15	4	13	87	5.384615384615385
maze210_15_5.mz	210	15	5	39	61	10.461538461538462
maze210_15_6.mz	210	15	6	71	29	8.47887323943662
maze210_15_7.mz	210	15	7	61	39	5.918032786885246
maze210_15_8.mz	210	15	8	33	67	12.909090909090908
maze210_15_9.mz	210	15	9	22	78	9.954545454545455
maze220_5_0.mz	220	5	0	5	95	17.6
maze220_5_1.mz	220	5	1	0	100	NaN
maze220_5_2.mz	220	5	2	3	97	14.0
maze220_5_3.mz	220	5	3	0	100	NaN
maze220_5_4.mz	220	5	4	5	95	13.6
maze220_5_5.mz	220	5	5	1	99	13.0
maze220_5_6.mz	220	5	6	0	100	NaN
maze220_5_7.mz	220	5	7	0	100	NaN
maze220_5_8.mz	220	5	8	1	99	21.0
maze220_5_9.mz	220	5	9	18	82	14.38888888888889
maze220_10_0.mz	220	10	0	13	87	15.307692307692308
maze220_10_1.mz	220	10	1	46	54	8.652173913043478
maze220_10_2.mz	220	10	2	11	89	17.545454545454547
maze220_10_3.mz	220	10	3	6	94	15.666666666666666
maze220_10_4.mz	220	10	4	27	73	11.222222222222221
maze220_10_5.mz	220	10	5	26	74	10.653846153846153
maze220_10_6.mz	220	10	6	2	98	8.5
maze220_10_7.mz	220	10	7	79	21	4.0886075949367084
maze220_10_8.mz	220	10	8	1	99	32.0
maze220_10_9.mz	220	10	9	6	94	10.833333333333334
maze220_20_0.mz	220	20	0	11	89	18.636363636363637
maze220_20_1.mz	220	20	1	97	3	1.1030927835051547
maze220_20_2.mz	220	20	2	41	59	14.926829268292684
maze220_20_3.mz	220	20	3	19	81	12.578947368421053
maze220_20_4.mz	220	20	4	64	36	6.953125
maze220_20_5.mz	220	20	5	64	36	9.109375
maze220_20_6.mz	220	20	6	78	22	6.102564102564102
maze220_20_7.mz	220	20	7	45	55	8.844444444444445
maze220_20_8.mz	220	20	8	41	59	11.536585365853659
maze220_20_9.mz	220	20	9	14	86	11.285714285714286
maze230_5_0.mz	230	5	0	0	100	NaN
maze230_5_1.mz	230	5	1	1	99	13.0
maze230_5_2.mz	230	5	2	25	75	12.52
maze230_5_3.mz	230	5	3	0	100	NaN
maze230_5_4.mz	230	5	4	13	87	17.615384615384617
maze230_5_5.mz	230	5	5	3	97	12.0
maze230_5_6.mz	230	5	6	12	88	14.166666666666666
maze230_5_7.mz	230	5	7	0	100	NaN
maze230_5_8.mz	230	5	8	0	100	NaN
maze230_5_9.mz	230	5	9	0	100	NaN
maze230_10_0.mz	230	10	0	32	68	12.0625
maze230_10_1.mz	230	10	1	9	91	16.333333333333332
maze230_10_2.mz	230	10	2	9	91	18.555555555555557
maze230_10_3.mz	230	10	3	49	51	10.428571428571429
maze230_10_4.mz	230	10	4	33	67	10.030303030303031
maze230_10_5.mz	230	10	5	27	73	13.518518518518519
maze230_10_6.mz	230	10	6	65	35	7.492307692307692
maze230_10_7.mz	230	10	7	83	17	4.349397590361446
maze230_10_8.mz	230	10	8	68	32	9.941176470588236
maze230_10_9.mz	230	10	9	0	100	NaN
maze240_5_0.mz	240	5	0	0	100	NaN
maze240_5_1.mz	240	5	1	0	100	NaN
maze240_5_2.mz	240	5	2	1	99	1.0
maze240_5_3.mz	240	5	3	0	100	NaN
maze240_5_4.mz	240	5	4	0	100	NaN
maze240_5_5.mz	240	5	5	23	77	16.17391304347826
maze240_5_6.mz	240	5	6	28	72	13.25
maze240_5_7.mz	240	5	7	0	100	NaN
maze240_5_8.mz	240	5	8	14	86	13.714285714285714
maze240_5_9.mz	240	5	9	2	98	3.0
maze240_10_0.mz	240	10	0	0	100	NaN
maze240_10_1.mz	240	10	1	2	98	24.5
maze240_10_2.mz	240	10	2	26	74	16.153846153846153
maze240_10_3.mz	240	10	3	70	30	5.8
maze240_10_4.mz	240	10	4	35	65	10.6
maze240_10_5.mz	240	10	5	8	92	15.875
maze240_10_6.mz	240	10	6	22	78	9.863636363636363
maze240_10_7.mz	240	10	7	14	86	13.5
maze240_10_8.mz	240	10	8	88	12	3.7954545454545454
maze240_10_9.mz	240	10	9	3	97	23.333333333333332
maze240_15_0.mz	240	15	0	78	22	5.858974358974359
maze240_15_1.mz	240	15	1	32	68	13.28125
maze240_15_2.mz	240	15	2	38	62	10.394736842105264
maze240_15_3.mz	240	15	3	74	26	4.648648648648648
maze240_15_4.mz	240	15	4	2	98	23.0
maze240_15_5.mz	240	15	5	91	9	5.274725274725275
maze240_15_6.mz	240	15	6	37	63	10.324324324324325
maze240_15_7.mz	240	15	7	5	95	13.0
maze240_15_8.mz	240	15	8	33	67	12.848484848484848
maze240_15_9.mz	240	15	9	15	85	11.6
maze240_20_0.mz	240	20	0	62	38	5.306451612903226
maze240_20_1.mz	240	20	1	66	34	7.5606060606060606
maze240_20_2.mz	240	20	2	15	85	12.733333333333333
maze240_20_3.mz	240	20	3	5	95	15.6
maze240_20_4.mz	240	20	4	10	90	11.4
maze240_20_5.mz	240	20	5	59	41	7.983050847457627
maze240_20_6.mz	240	20	6	12	88	16.333333333333332
maze240_20_7.mz	240	20	7	25	75	13.36
maze240_20_8.mz	240	20	8	1	99	17.0
maze240_20_9.mz	240	20	9	9	91	14.555555555555555
maze250_5_0.mz	250	5	0	3	97	11.666666666666666
maze250_5_1.mz	250	5	1	0	100	NaN
maze250_5_2.mz	250	5	2	1	99	31.0
maze250_5_3.mz	250	5	3	0	100	NaN
maze250_5_4.mz	250	5	4	9	91	10.666666666666666
maze250_5_5.mz	250	5	5	3	97	21.333333333333332
maze250_5_6.mz	250	5	6	3	97	26.0
maze250_5_7.mz	250	5	7	5	95	11.0
maze250_5_8.mz	250	5	8	0	100	NaN
maze250_5_9.mz	250	5	9	10	90	11.0
maze250_10_0.mz	250	10	0	0	100	NaN
maze250_10_1.mz	250	10	1	55	45	5.472727272727273
maze250_10_2.mz	250	10	2	0	100	NaN
maze250_10_3.mz	250	10	3	3	97	17.666666666666668
maze250_10_4.mz	250	10	4	24	76	10.541666666666666
maze250_10_5.mz	250	10	5	15	85	16.066666666666666
maze250_10_6.mz	250	10	6	19	81	13.052631578947368
maze250_10_7.mz	250	10	7	0	100	NaN
maze250_10_8.mz	250	10	8	4	96	9.25
maze250_10_9.mz	250	10	9	39	61	10.58974358974359
maze260_5_0.mz	260	5	0	2	98	17.0
maze260_5_1.mz	260	5	1	0	100	NaN
maze260_5_2.mz	260	5	2	0	100	NaN
maze260_5_3.mz	260	5	3	14	86	8.285714285714286
maze260_5_4.mz	260	5	4	3	97	9.333333333333334
maze260_5_5.mz	260	5	5	18	82	13.333333333333334
maze260_5_6.mz	260	5	6	8	92	11.0
maze260_5_7.mz	260	5	7	13	87	10.76923076923077
maze260_5_8.mz	260	5	8	43	57	10.534883720930232
maze260_5_9.mz	260	5	9	0	100	NaN
maze260_10_0.mz	260	10	0	0	100	NaN
maze260_10_1.mz	260	10	1	1	99	5.0
maze260_10_2.mz	260	10	2	7	93	7.714285714285714
maze260_10_3.mz	260	10	3	2	98	19.0
maze260_10_4.mz	260	10	4	3	97	19.333333333333332
maze260_10_5.mz	260	10	5	27	73	12.777777777777779
maze260_10_6.mz	260	10	6	5	95	5.8
maze260_10_7.mz	260	10	7	0	100	NaN
maze260_10_8.mz	260	10	8	1	99	30.0
maze260_10_9.mz	260	10	9	0	100	NaN
maze260_20_0.mz	260	20	0	19	81	17.894736842105264
maze260_20_1.mz	260	20	1	7	93	14.0
maze260_20_2.mz	260	20	2	19	81	7.315789473684211
maze260_20_3.mz	260	20	3	0	100	NaN
maze260_20_4.mz	260	20	4	34	66	11.176470588235293
maze260_20_5.mz	260	20	5	0	100	NaN
maze260_20_6.mz	260	20	6	3	97	6.333333333333333
maze260_20_7.mz	260	20	7	7	93	16.714285714285715
maze260_20_8.mz	260	20	8	54	46	7.925925925925926
maze260_20_9.mz	260	20	9	43	57	8.651162790697674
maze270_5_0.mz	270	5	0	0	100	NaN
maze270_5_1.mz	270	5	1	0	100	NaN
maze270_5_2.mz	270	5	2	0	100	NaN
maze270_5_3.mz	270	5	3	2	98	11.5
maze270_5_4.mz	270	5	4	1	99	22.0
maze270_5_5.mz	270	5	5	0	100	NaN
maze270_5_6.mz	270	5	6	0	100	NaN
maze270_5_7.mz	270	5	7	17	83	8.764705882352942
maze270_5_8.mz	270	5	8	0	100	NaN
maze270_5_9.mz	270	5	9	0	100	NaN
maze270_10_0.mz	270	10	0	1	99	4.0
maze270_10_1.mz	270	10	1	86	14	4.837209302325581
maze270_10_2.mz	270	10	2	13	87	8.307692307692308
maze270_10_3.mz	270	10	3	10	90	14.1
maze270_10_4.mz	270	10	4	8	92	10.75
maze270_10_5.mz	270	10	5	2	98	14.5
maze270_10_6.mz	270	10	6	1	99	21.0
maze270_10_7.mz	270	10	7	4	96	13.25
maze270_10_8.mz	270	10	8	11	89	15.181818181818182
maze270_10_9.mz	270	10	9	0	100	NaN
maze270_15_0.mz	270	15	0	17	83	10.941176470588236
maze270_15_1.mz	270	15	1	7	93	17.428571428571427
maze270_15_2.mz	270	15	2	86	14	3.6511627906976742
maze270_15_3.mz	270	15	3	0	100	NaN
maze270_15_4.mz	270	15	4	30	70	10.5
maze270_15_5.mz	270	15	5	6	94	5.333333333333333
maze270_15_6.mz	270	15	6	11	89	17.454545454545453
maze270_15_7.mz	270	15	7	4	96	11.5
maze270_15_8.mz	270	15	8	32	68	12.15625
maze270_15_9.mz	270	15	9	8	92	14.0
maze280_5_0.mz	280	5	0	0	100	NaN
maze280_5_1.mz	280	5	1	2	98	12.0
maze280_5_2.mz	280	5	2	0	100	NaN
maze280_5_3.mz	280	5	3	0	100	NaN
maze280_5_4.mz	280	5	4	0	100	NaN
maze280_5_5.mz	280	5	5	0	100	NaN
maze280_5_6.mz	280	5	6	6	94	18.666666666666668
maze280_5_7.mz	280	5	7	16	84	15.0
maze280_5_8.mz	280	5	8	1	99	11.0
maze280_5_9.mz	280	5	9	0	100	NaN
maze280_10_0.mz	280	10	0	17	83	9.352941176470589
maze280_10_1.mz	280	10	1	27	73	15.88888888888889
maze280_10_2.mz	280	10	2	5	95	16.2
maze280_10_3.mz	280	10	3	11	89	13.363636363636363
maze280_10_4.mz	280	10	4	2	98	15.5
maze280_10_5.mz	280	10	5	15	85	10.0
maze280_10_6.mz	280	10	6	6	94	10.5
maze280_10_7.mz	280	10	7	1	99	14.0
maze280_10_8.mz	280	10	8	3	97	17.333333333333332
maze280_10_9.mz	280	10	9	4	96	14.75
maze280_20_0.mz	280	20	0	1	99	0.0
maze280_20_1.mz	280	20	1	5	95	12.6
maze280_20_2.mz	280	20	2	66	34	6.363636363636363
maze280_20_3.mz	280	20	3	2	98	20.5
maze280_20_4.mz	280	20	4	1	99	1.0
maze280_20_5.mz	280	20	5	61	39	8.62295081967213
maze280_20_6.mz	280	20	6	2	98	28.5
maze280_20_7.mz	280	20	7	0	100	NaN
maze280_20_8.mz	280	20	8	0	100	NaN
maze280_20_9.mz	280	20	9	90	10	3.1444444444444444
maze290_5_0.mz	290	5	0	0	100	NaN
maze290_5_1.mz	290	5	1	0	100	NaN
maze290_5_2.mz	290	5	2	0	100	NaN
maze290_5_3.mz	290	5	3	1	99	20.0
maze290_5_4.mz	290	5	4	0	100	NaN
maze290_5_5.mz	290	5	5	0	100	NaN
maze290_5_6.mz	290	5	6	0	100	NaN
maze290_5_7.mz	290	5	7	46	54	8.869565217391305
maze290_5_8.mz	290	5	8	1	99	27.0
maze290_5_9.mz	290	5	9	0	100	NaN
maze290_10_0.mz	290	10	0	12	88	13.833333333333334
maze290_10_1.mz	290	10	1	16	84	16.4375
maze290_10_2.mz	290	10	2	2	98	28.5
maze290_10_3.mz	290	10	3	7	93	9.285714285714286
maze290_10_4.mz	290	10	4	1	99	22.0
maze290_10_5.mz	290	10	5	26	74	9.346153846153847
maze290_10_6.mz	290	10	6	0	100	NaN
maze290_10_7.mz	290	10	7	36	64	10.805555555555555
maze290_10_8.mz	290	10	8	25	75	12.64
maze290_10_9.mz	290	10	9	25	75	7.96
maze300_5_0.mz	300	5	0	0	100	NaN
maze300_5_1.mz	300	5	1	10	90	14.5
maze300_5_2.mz	300	5	2	0	100	NaN
maze300_5_3.mz	300	5	3	0	100	NaN
maze300_5_4.mz	300	5	4	0	100	NaN
maze300_5_5.mz	300	5	5	0	100	NaN
maze300_5_6.mz	300	5	6	1	99	25.0
maze300_5_7.mz	300	5	7	0	100	NaN
maze300_5_8.mz	300	5	8	0	100	NaN
maze300_5_9.mz	300	5	9	0	100	NaN
maze300_10_0.mz	300	10	0	12	88	14.416666666666666
maze300_10_1.mz	300	10	1	50	50	7.66
maze300_10_2.mz	300	10	2	0	100	NaN
maze300_10_3.mz	300	10	3	29	71	12.586206896551724
maze300_10_4.mz	300	10	4	3	97	17.0
maze300_10_5.mz	300	10	5	8	92	13.25
maze300_10_6.mz	300	10	6	1	99	5.0
maze300_10_7.mz	300	10	7	7	93	11.142857142857142
maze300_10_8.mz	300	10	8	84	16	3.6666666666666665
maze300_10_9.mz	300	10	9	4	96	21.75
maze300_15_0.mz	300	15	0	17	83	12.647058823529411
maze300_15_1.mz	300	15	1	41	59	10.341463414634147
maze300_15_2.mz	300	15	2	79	21	6.1645569620253164
maze300_15_3.mz	300	15	3	8	92	16.5
maze300_15_4.mz	300	15	4	0	100	NaN
maze300_15_5.mz	300	15	5	1	99	13.0
maze300_15_6.mz	300	15	6	60	40	6.933333333333334
maze300_15_7.mz	300	15	7	26	74	8.846153846153847
maze300_15_8.mz	300	15	8	43	57	9.13953488372093
maze300_15_9.mz	300	15	9	1	99	6.0
maze300_20_0.mz	300	20	0	63	37	8.666666666666666
maze300_20_1.mz	300	20	1	20	80	16.8
maze300_20_2.mz	300	20	2	3	97	16.333333333333332
maze300_20_3.mz	300	20	3	13	87	14.384615384615385
maze300_20_4.mz	300	20	4	11	89	7.090909090909091
maze300_20_5.mz	300	20	5	27	73	14.37037037037037
maze300_20_6.mz	300	20	6	0	100	NaN
maze300_20_7.mz	300	20	7	52	48	9.884615384615385
maze300_20_8.mz	300	20	8	1	99	23.0
maze300_20_9.mz	300	20	9	5	95	12.6
maze310_5_0.mz	310	5	0	1	99	31.0
maze310_5_1.mz	310	5	1	0	100	NaN
maze310_5_2.mz	310	5	2	0	100	NaN
maze310_5_3.mz	310	5	3	0	100	NaN
maze310_5_4.mz	310	5	4	0	100	NaN
maze310_5_5.mz	310	5	5	0	100	NaN
maze310_5_6.mz	310	5	6	0	100	NaN
maze310_5_7.mz	310	5	7	0	100	NaN
maze310_5_8.mz	310	5	8	0	100	NaN
maze310_5_9.mz	310	5	9	12	88	17.083333333333332
maze310_10_0.mz	310	10	0	3	97	14.333333333333334
maze310_10_1.mz	310	10	1	3	97	13.0
maze310_10_2.mz	310	10	2	3	97	14.666666666666666
maze310_10_3.mz	310	10	3	10	90	13.3
maze310_10_4.mz	310	10	4	0	100	NaN
maze310_10_5.mz	310	10	5	44	56	13.522727272727273
maze310_10_6.mz	310	10	6	0	100	NaN
maze310_10_7.mz	310	10	7	9	91	15.444444444444445
maze310_10_8.mz	310	10	8	1	99	25.0
maze310_10_9.mz	310	10	9	0	100	NaN
maze320_5_0.mz	320	5	0	1	99	34.0
maze320_5_1.mz	320	5	1	0	100	NaN
maze320_5_2.mz	320	5	2	0	100	NaN
maze320_5_3.mz	320	5	3	0	100	NaN
maze320_5_4.mz	320	5	4	0	100	NaN
maze320_5_5.mz	320	5	5	0	100	NaN
maze320_5_6.mz	320	5	6	0	100	NaN
maze320_5_7.mz	320	5	7	0	100	NaN
maze320_5_8.mz	320	5	8	0	100	NaN
maze320_5_9.mz	320	5	9	6	94	21.333333333333332
maze320_10_0.mz	320	10	0	0	100	NaN
maze320_10_1.mz	320	10	1	1	99	30.0
maze320_10_2.mz	320	10	2	14	86	12.714285714285714
maze320_10_3.mz	320	10	3	1	99	14.0
maze320_10_4.mz	320	10	4	0	100	NaN
maze320_10_5.mz	320	10	5	0	100	NaN
maze320_10_6.mz	320	10	6	6	94	16.166666666666668
maze320_10_7.mz	320	10	7	0	100	NaN
maze320_10_8.mz	320	10	8	2	98	14.5
maze320_10_9.mz	320	10	9	5	95	7.0
maze320_20_0.mz	320	20	0	49	51	11.877551020408163
maze320_20_1.mz	320	20	1	9	91	12.0
maze320_20_2.mz	320	20	2	33	67	10.212121212121213
maze320_20_3.mz	320	20	3	59	41	8.983050847457626
maze320_20_4.mz	320	20	4	50	50	10.62
maze320_20_5.mz	320	20	5	5	95	18.6
maze320_20_6.mz	320	20	6	41	59	9.048780487804878
maze320_20_7.mz	320	20	7	42	58	9.571428571428571
maze320_20_8.mz	320	20	8	10	90	12.3
maze320_20_9.mz	320	20	9	69	31	4.6231884057971016
maze330_5_0.mz	330	5	0	0	100	NaN
maze330_5_1.mz	330	5	1	1	99	16.0
maze330_5_2.mz	330	5	2	2	98	16.5
maze330_5_3.mz	330	5	3	0	100	NaN
maze330_5_4.mz	330	5	4	0	100	NaN
maze330_5_5.mz	330	5	5	1	99	16.0
maze330_5_6.mz	330	5	6	0	100	NaN
maze330_5_7.mz	330	5	7	0	100	NaN
maze330_5_8.mz	330	5	8	0	100	NaN
maze330_5_9.mz	330	5	9	0	100	NaN
maze330_10_0.mz	330	10	0	2	98	25.0
maze330_10_1.mz	330	10	1	0	100	NaN
maze330_10_2.mz	330	10	2	8	92	15.0
maze330_10_3.mz	330	10	3	64	36	7.265625
maze330_10_4.mz	330	10	4	0	100	NaN
maze330_10_5.mz	330	10	5	3	97	14.0
maze330_10_6.mz	330	10	6	27	73	13.333333333333334
maze330_10_7.mz	330	10	7	21	79	12.952380952380953
maze330_10_8.mz	330	10	8	0	100	NaN
maze330_10_9.mz	330	10	9	0	100	NaN
maze330_15_0.mz	330	15	0	0	100	NaN
maze330_15_1.mz	330	15	1	0	100	NaN
maze330_15_2.mz	330	15	2	17	83	16.11764705882353
maze330_15_3.mz	330	15	3	1	99	23.0
maze330_15_4.mz	330	15	4	1	99	21.0
maze330_15_5.mz	330	15	5	39	61	10.307692307692308
maze330_15_6.mz	330	15	6	21	79	12.428571428571429
maze330_15_7.mz	330	15	7	19	81	11.210526315789474
maze330_15_8.mz	330	15	8	5	95	11.4
maze330_15_9.mz	330	15	9	29	71	10.379310344827585
maze340_5_0.mz	340	5	0	0	100	NaN
maze340_5_1.mz	340	5	1	0	100	NaN
maze340_5_2.mz	340	5	2	2	98	14.5
maze340_5_3.mz	340	5	3	0	100	NaN
maze340_5_4.mz	340	5	4	0	100	NaN
maze340_5_5.mz	340	5	5	0	100	NaN
maze340_5_6.mz	340	5	6	0	100	NaN
maze340_5_7.mz	340	5	7	2	98	2.0
maze340_5_8.mz	340	5	8	0	100	NaN
maze340_5_9.mz	340	5	9	0	100	NaN
maze340_10_0.mz	340	10	0	1	99	22.0
maze340_10_1.mz	340	10	1	6	94	7.666666666666667
maze340_10_2.mz	340	10	2	0	100	NaN
maze340_10_3.mz	340	10	3	2	98	22.5
maze340_10_4.mz	340	10	4	0	100	NaN
maze340_10_5.mz	340	10	5	0	100	NaN
maze340_10_6.mz	340	10	6	1	99	10.0
maze340_10_7.mz	340	10	7	0	100	NaN
maze340_10_8.mz	340	10	8	2	98	17.0
maze340_10_9.mz	340	10	9	5	95	8.8
maze340_20_0.mz	340	20	0	71	29	6.211267605633803
maze340_20_1.mz	340	20	1	17	83	14.176470588235293
maze340_20_2.mz	340	20	2	27	73	9.666666666666666
maze340_20_3.mz	340	20	3	4	96	10.75
maze340_20_4.mz	340	20	4	0	100	NaN
maze340_20_5.mz	340	20	5	49	51	7.612244897959184
maze340_20_6.mz	340	20	6	59	41	6.033898305084746
maze340_20_7.mz	340	20	7	14	86	16.5
maze340_20_8.mz	340	20	8	69	31	6.130434782608695
maze340_20_9.mz	340	20	9	9	91	14.555555555555555
maze350_5_0.mz	350	5	0	0	100	NaN
maze350_5_1.mz	350	5	1	0	100	NaN
maze350_5_2.mz	350	5	2	0	100	NaN
maze350_5_3.mz	350	5	3	0	100	NaN
maze350_5_4.mz	350	5	4	0	100	NaN
maze350_5_5.mz	350	5	5	0	100	NaN
maze350_5_6.mz	350	5	6	0	100	NaN
maze350_5_7.mz	350	5	7	3	97	20.0
maze350_5_8.mz	350	5	8	0	100	NaN
maze350_5_9.mz	350	5	9	0	100	NaN
maze350_10_0.mz	350	10	0	1	99	24.0
maze350_10_1.mz	350	10	1	22	78	11.545454545454545
maze350_10_2.mz	350	10	2	0	100	NaN
maze350_10_3.mz	350	10	3	40	60	11.4
maze350_10_4.mz	350	10	4	0	100	NaN
maze350_10_5.mz	350	10	5	5	95	15.8
maze350_10_6.mz	350	10	6	0	100	NaN
maze350_10_7.mz	350	10	7	0	100	NaN
maze350_10_8.mz	350	10	8	3	97	10.333333333333334
maze350_10_9.mz	350	10	9	10	90	11.9
